date,n_daytime,dk6_mean,seed42_mean,station_mean,idw_mean,nsrdb_mean,mean_dk6_minus_idw,mean_dk6_minus_station,mean_ensemble_minus_seed42,mean_fraction_below,mean_fraction_above,mean_station_csi,station_median_ramp_p95,representative_reason
2024-01-11,103,96.03195109095388,87.37339463743191,90.48397570155709,89.18817,185.40667226201532,6.843781218077373,5.547975389396788,8.65855645352197,0.11285044180211629,0.3798407330642522,0.36663671315295027,78.88499544519188,
2024-01-12,103,55.78874239860808,46.78189616064424,74.33883529738236,73.59596,86.6058832116817,-17.807217212701307,-18.550092898774285,9.006846237963844,0.7084106032507909,0.23999127304461657,0.27861445867320866,39.32499222443892,
2024-01-13,103,51.9074457908429,44.97671610001221,73.74563160609489,67.67231,122.14006706694606,-15.764863773891069,-21.838185815251983,6.930729690830685,0.6799389113123159,0.21730118904767098,0.27589972346153074,6.494998924065179,
2024-01-14,103,120.12332263256161,109.17298720400889,107.70970914364254,118.07711,243.92182880596,2.046207226451161,12.413613488919063,10.95033542855272,0.23530053452601724,0.5513799498200065,0.3922270526295727,42.45001645928632,
2024-01-15,104,103.54046180156561,89.32584455795586,104.34143824652827,108.120674,221.39285354681462,-4.580209305653205,-0.8009764449626687,14.21461724360975,0.2625324114088159,0.3884507346585998,0.38890565501955837,38.844547911949654,
2024-01-16,104,85.76886869178942,74.89595596248714,88.37884589069861,113.669846,183.5961781448256,-27.900976907605163,-2.6099771989092013,10.872912729302278,0.35782195332757133,0.2536732929991357,0.3557748912045589,58.1999851769156,
2024-01-17,104,53.56623579447086,51.24802776397421,55.4971153725993,55.783264,86.58355678204333,-2.2170298099517822,-1.9308795781284473,2.318208030496652,0.3488007778738116,0.30682800345721695,0.23125445864234978,16.37999523341913,
2024-01-18,105,43.39269764650436,40.74996562564657,81.51428578498319,76.47354,70.60029569310429,-33.080847532408576,-38.121588138478835,2.6427320208577885,0.9018191546281434,0.07479935794542536,0.330258418406759,7.640002040540683,
2024-01-19,106,48.26630434330623,47.09824196600689,93.16037735919772,101.68947,63.723222202817325,-53.42316591184375,-44.89407301589149,1.1680623772993404,0.8678715285138859,0.13138647445410218,0.3849494901468169,25.960000545573322,
2024-01-20,106,49.47978143211243,46.638762339598166,123.82547082725716,115.75013,54.01012326718708,-66.27034784024055,-74.34568939514473,2.8410190925142675,0.9306762772948909,0.06667373330506678,0.49064402422815,44.83999124313413,largest_low_bias
2024-01-21,106,53.24806932542684,50.0651550609267,105.41226486371693,111.22239,71.45592428968308,-57.97432147022688,-52.164195538290095,3.182914264500141,0.8198007207971169,0.14680941276234896,0.4120617642436387,31.520014374618746,
2024-01-22,107,56.73115178852159,52.99357368288753,96.28598126171418,100.47941,96.7568087595826,-43.74825629292526,-39.5548294731926,3.737578105634061,0.7503412790087157,0.18276803528299906,0.3556528719507645,28.675002545887878,
2024-01-23,107,89.1921068456407,82.30615249498982,94.12336395759623,106.95377,166.6065623160455,-17.76166487032565,-4.93125711195553,6.885954350650867,0.5036753124015542,0.23579754279113727,0.3548193271054286,43.949985184362845,
2024-01-24,108,51.085238982819845,48.20913380191282,59.668518728073366,66.946785,65.58026367459031,-15.86154679471144,-8.583279745253513,2.876105180907029,0.3811901789429879,0.26555347482313774,0.21547384320378857,21.23000145087515,
2024-01-25,109,62.105624368978205,57.60926324662265,56.39908258080371,54.244446,61.66591930024394,7.861177384853363,5.706541788174492,4.496361122355548,0.2449747448716627,0.3808885681888465,0.21365296922692464,14.38999650907153,
2024-01-26,109,65.86804010247418,58.67712877164467,85.67889888572788,87.37671,128.90069383125052,-21.508674506063855,-19.81085878325369,7.19091133082952,0.6705494278940315,0.21451396763220287,0.3003374660097131,29.010003405151508,
2024-01-27,109,55.02435054930798,51.77143768856832,53.37339413835256,63.95986,100.87059275577066,-8.935510575019439,1.6509564109554318,3.2529128607396687,0.2863622306978662,0.47407483764560354,0.18130201258517187,41.92499958121936,
2024-01-28,109,101.05524762521644,93.15885112837914,85.48807325477257,114.55961,187.66135706293483,-13.504361129545291,15.567174370443867,7.896396496837292,0.2630141222554376,0.388465106690032,0.3080580797764139,52.53000679170535,
2024-01-29,111,120.8567845116596,108.73092890410004,110.27928001439327,126.060555,229.536414343523,-5.203769490122795,10.577504497266323,12.125855607559552,0.10390727806458143,0.34345581536592773,0.3759975147408408,65.90000010224053,
2024-01-30,111,47.708151685090755,44.90935286617762,46.136036109432396,58.82071,69.18246776348356,-11.112556282598693,1.5721155756583625,2.798798818913129,0.3361676283024597,0.3131389816783075,0.1986192223859263,19.100000729771956,
2024-01-31,111,48.00953414888532,44.67204218451773,40.091891666064264,46.958755,60.94389793267526,1.0507782105658505,7.917642482821057,3.337491964367596,0.1882275533960927,0.42904140095151333,0.15312553291116748,24.17500127050125,
2024-02-01,112,55.274180656897705,49.234376021527815,60.02410714345551,52.967262,112.41202862646149,2.306918450564678,-4.749926486557805,6.039804635369884,0.28094903691813805,0.3538322632423756,0.22910175964768445,26.04999927105132,
2024-02-02,113,65.18124490673036,55.484927719409484,69.1831856750363,75.2402,83.46807993016213,-10.058953279283195,-4.001940768305942,9.69631718732087,0.3777468429949289,0.2352093069503828,0.23707566502611194,35.94500781047295,
2024-02-03,113,67.03151346637613,58.65488470246834,95.56548626789885,82.22071,132.37835167230378,-15.189198762837764,-28.53397280152273,8.376628763907778,0.6326936462165655,0.06900666202644924,0.33692726110462595,12.059998941595486,
2024-02-04,114,155.44659663684536,149.87247775292448,140.60701759323672,156.94606,282.0801545010728,-1.499475602779472,14.839579043608635,5.574118883920866,0.14306130494776267,0.3108121427163414,0.4282968131858006,121.1599929468788,
2024-02-05,114,50.81633991251389,46.08453245925014,43.4745618611999,56.322567,90.89697924099147,-5.5062247353949045,7.3417780513139865,4.731807453263747,0.07431500098561009,0.2512320126158092,0.15074338397958822,15.47999859731497,
2024-02-06,115,63.18758006432782,55.14055292722971,69.37135764610419,62.372356,64.25000177514217,0.815225854386454,-6.183777581776362,8.047027137098105,0.35349291646311676,0.28910600879335613,0.2436760390582292,33.650002529980846,
2024-02-07,116,87.02862759448331,75.85054696447634,106.25689626188026,85.09357,154.4295592062001,1.9350651148064384,-19.22826866739695,11.178080630006976,0.3924835335141418,0.2755230530802015,0.3464379160311715,53.82999883035154,
2024-02-08,116,168.41309684990296,164.07281701748485,141.71465329865057,163.04764,271.88408148257514,5.365467529486994,26.69844355125236,4.340279832418108,0.10277024409143742,0.2950406819062379,0.3827372524758865,78.54999039569273,
2024-02-09,117,159.88401435392026,154.60828340613944,137.17863206166456,136.72798,228.15515829749523,23.15603343047138,22.70538229225568,5.275730947780813,0.2167002784980313,0.3888408719869394,0.3836869979516054,68.05000147163571,
2024-02-10,117,150.22341540786954,141.66653749435886,138.72136669897353,153.69684,250.20280297985215,-3.473409081626142,11.502048708896018,8.556877913510698,0.29011812157879574,0.27201574954383945,0.4186011966731813,78.92499328027657,
2024-02-11,118,118.7209551957578,110.02587365150704,117.58050778954954,120.70929,196.49211323180174,-1.9883392809937566,1.140447406208251,8.695081544250755,0.42587126261664443,0.30708436488287943,0.35354049364894125,101.86000129295279,
2024-02-12,119,89.10786128275785,76.49338028886739,114.52520891653384,110.98404,155.48413749213546,-21.876180835819547,-25.417347633775986,12.614480993890462,0.6937494098763101,0.14965536776508356,0.35263352647048085,37.62997930677632,
2024-02-13,119,125.56348501546543,111.56086357701726,127.39831948032474,149.17442,190.9136055336612,-23.61093628293827,-1.8348344648593105,14.002621438448168,0.4809744122368048,0.26985176092909074,0.37496850570710766,52.77998621123926,
2024-02-14,120,94.26353876491387,84.21007106689116,98.73416718705057,101.51409,182.63930791591022,-7.250558927158514,-4.4706284221366905,10.053467698022724,0.45997191011235955,0.2773876404494382,0.27139226396878563,21.66000089433141,
2024-02-15,121,63.40817910340453,60.20394595847888,106.53305796336052,116.25792,80.62678544295223,-52.84974067608926,-43.124878859955984,3.2042331449256456,0.6956077630234934,0.12990992664128517,0.3038571528043629,46.70500622180628,
