pv_name,temperature,pressure,windspeed,dewpoint,ghi_global,hour_sin,hour_cos,doy_sin,doy_cos,ghi_neighbor_1,ghi_neighbor_2,ghi_neighbor_3
pv_1147,0.011302520430833206,0.004795086949904415,0.0068557021438841095,0.00894539674518391,0.20648431516901505,0.015438638612909778,0.010849094688227244,0.00687614231521964,0.010313549008100107,0.28397414632331763,0.22397670772903244,0.2101886998843724
pv_1149,0.007854436910182432,0.003908607475200288,0.005014088575660638,0.005234814523027563,0.3660155493151903,0.013285163253397993,0.007764402328725492,0.005238234172298427,0.008484607367021394,0.2426402188777748,0.2396065248309713,0.09495335237054946
pv_1151,0.00836607130963405,0.004243564192540599,0.005720203718325624,0.00626100868352842,0.13708525035417632,0.01367915055583046,0.008388351045212895,0.005777499420927598,0.008115107974697652,0.4764200529308055,0.17532021655077965,0.1506235232635411
pv_1153,0.011042202001680426,0.005052078489997578,0.007076228726792291,0.007824025390388185,0.2114658858040364,0.016175964296432154,0.011377175816385903,0.007938506200017249,0.011490020873282991,0.27488419959210514,0.22322310141802565,0.21245061139085597
pv_1155,0.011107019379584122,0.004900411788114263,0.006832049050582163,0.007640009407683152,0.20746496428801883,0.015622389854296459,0.010925464035239583,0.007259505551583904,0.010284890310282213,0.28312506471879595,0.22176850188314964,0.21306972973266977
pv_1157,0.011125172655044898,0.004671997182398112,0.006857415568010853,0.0073399396897461415,0.21073731401922688,0.015650800925385604,0.010267686760537216,0.007025922722704998,0.010213043434087979,0.272900990628692,0.22322443526457258,0.21998528114959268
pv_1159,0.011114453714062876,0.005052585711363637,0.00704716674826323,0.0077981798658716675,0.20760684915414854,0.01614371838605757,0.011400368743368368,0.007872869238016843,0.011508819695826357,0.2783185047275081,0.22288057573802872,0.213255908277484
pv_116,0.01061892877300625,0.005091549309848962,0.0066264270362188255,0.006943030583640988,0.22745354694353348,0.016187027909856988,0.009955907596616782,0.007082302511969057,0.010442455518150697,0.2203932717283092,0.24313712707642554,0.23606842501242328
pv_1161,0.011127721309581347,0.004975789890366019,0.006805680279099186,0.0075412288228733386,0.2062919161574473,0.015636557883336552,0.010746913873521185,0.00725138954577242,0.010237880689374257,0.2796704288875131,0.2228671991141931,0.21684729354692223
pv_1163,0.012121608921376871,0.005398819475082918,0.0070069716421263875,0.008626335568270065,0.2069527823362756,0.01497985412186921,0.011267232540604518,0.007834395349648013,0.011974860590365906,0.277857603312212,0.22439019792132442,0.21158933822084403
pv_1165,0.007754925152378499,0.0037700692244198976,0.005178604292164074,0.005503110151766451,0.09998095331739786,0.013460692708846462,0.00787713019181758,0.005537055659751211,0.007992774658979022,0.04722806115260238,0.7338861815209358,0.06183044196894085
pv_1167,0.011062025171540164,0.0049782563361597905,0.0069976379872134205,0.007830293454885952,0.20205345909978348,0.01575680424965769,0.011141804685428826,0.00749743782488916,0.012092609675738926,0.281205106689932,0.2255582467549596,0.2138263180698111
pv_1169,0.011608274431523085,0.005176822425681147,0.007182721021475973,0.008945787129016738,0.20773142372291006,0.015569002847213,0.011004815898041783,0.007212038552120674,0.012704839163825334,0.2824561433422355,0.22183055377659872,0.20857757768935792
pv_1171,0.010811487447841576,0.004861813420329036,0.007282369433002068,0.007780779808742822,0.2049038043821672,0.015396759360853704,0.010431365461343581,0.007529794900550301,0.01089967788586765,0.2857853047595466,0.22495348524366873,0.20936335789608665
pv_1173,0.008432293198781094,0.00449768889569497,0.005658587001551331,0.005803702919498146,0.3874422041831753,0.013979936062463595,0.00902831518922488,0.006334805232706904,0.010478639285813773,0.48890929927514587,0.011352257715567677,0.04808227104037642
pv_1175,0.007742336990881932,0.0037711600698043307,0.005222131712716456,0.0055523035344612216,0.08240323178378971,0.013449258315189653,0.007874277871182223,0.005513909795676636,0.007974008777082759,0.05090835015726206,0.08254630086583387,0.7270427301261192
