datetime,datetime_naive,GHI_clear,solar_elev,GHI_measured,CSI_measured,NSRDB_CSI,S2_CSI,S2_mask,S3_CSI,S3_mask,CSI_IDW_fallback,CSI_zeroshot,CSI_final,GHI_final,source
2024-05-08 17:05:00+00:00,2024-05-08 17:05:00,672.0473284841732,44.63598109648937,,,1.0,0.9534590683845469,1.0,0.9198965073128169,1.0,0.9379941314757843,0.88773656,0.8877365589141846,596.6009828160106,transformer_zeroshot
2024-05-08 17:10:00+00:00,2024-05-08 17:10:00,682.9045651500143,45.40146634953758,,,1.0,0.9770728730687561,1.0,0.9180441669734245,1.0,0.94987366101759,0.8874652,0.8874651789665222,606.0540221279124,transformer_zeroshot
2024-05-08 17:15:00+00:00,2024-05-08 17:15:00,693.4963235359608,46.1580156867362,,,1.0,0.96034257410639,1.0,0.9657881424935775,1.0,0.9628517798657545,0.8767952,0.8767951726913452,608.0542287555257,transformer_zeroshot
2024-05-08 17:20:00+00:00,2024-05-08 17:20:00,703.8170216694525,46.9050243566613,,,1.0,0.9295929359817071,1.0,0.9616117182189666,1.0,0.9443465313982294,0.8806463,0.880646288394928,619.8138478423759,transformer_zeroshot
2024-05-08 17:25:00+00:00,2024-05-08 17:25:00,713.8612437443451,47.64185657922461,,,1.0,0.9063657021080143,1.0,0.9140470677973784,1.0,0.9099051172171672,0.87603503,0.8760350346565247,625.3674594035272,transformer_zeroshot
2024-05-08 17:30:00+00:00,2024-05-08 17:30:00,723.6237360834831,48.367843853872586,,,1.0,0.9294883484049555,1.0,0.9341708867174888,1.0,0.9316459656207998,0.87116843,0.8711684346199036,630.3981574176541,transformer_zeroshot
2024-05-08 17:35:00+00:00,2024-05-08 17:35:00,733.0994164781663,49.082284324094836,,,1.0,0.9617615225099383,1.0,0.9557670846711175,1.0,0.9589994090114262,0.8746409,0.8746408820152283,641.1987202333125,transformer_zeroshot
2024-05-08 17:40:00+00:00,2024-05-08 17:40:00,742.2833639107562,49.7844407932326,,,1.0,0.9661796521473296,1.0,0.9142917184737624,1.0,0.9422707609613206,0.8791067,0.8791067004203796,652.5462788245247,transformer_zeroshot
2024-05-08 17:45:00+00:00,2024-05-08 17:45:00,751.170829006057,50.47354044055774,,,1.0,0.9987713338315327,1.0,0.9380621475102612,1.0,0.9707977911023519,0.8844796,0.8844795823097229,664.3952610825256,transformer_zeroshot
2024-05-08 17:50:00+00:00,2024-05-08 17:50:00,759.7572245942431,51.148773228531724,,,1.0,0.9851686460090793,1.0,0.9229148096256647,1.0,0.9564833603438899,0.8856785,0.8856785297393799,672.900661637501,transformer_zeroshot
2024-05-08 17:55:00+00:00,2024-05-08 17:55:00,768.0381357427783,51.80929206864666,,,1.0,0.9717348259240538,1.0,0.9513416872401295,1.0,0.9623380876225722,0.8842584,0.8842583894729614,679.1441649657248,transformer_zeroshot
2024-05-08 18:00:00+00:00,2024-05-08 18:00:00,776.0093111184545,52.45421185804389,,,1.0,0.9885502487648938,1.0,0.9439327234798573,1.0,0.9679914120276282,0.89097804,0.8909780383110046,691.4072537313947,transformer_zeroshot
2024-05-08 18:05:00+00:00,2024-05-08 18:05:00,783.666671492472,53.08261027311365,,,1.0,0.9906525960676635,1.0,0.9495285712749819,1.0,0.9717034924073681,0.8912787,0.8912786841392517,698.4653997715977,transformer_zeroshot
2024-05-08 18:10:00+00:00,2024-05-08 18:10:00,791.0063068919353,53.693528152651325,,,1.0,1.00497436188733,1.0,0.977606517214531,1.0,0.9923638227127687,0.8871086,0.8871086239814758,701.7085164675738,transformer_zeroshot
2024-05-08 18:15:00+00:00,2024-05-08 18:15:00,798.0244745410098,54.285970500224515,,,1.0,0.9859210104289299,1.0,0.9163990880928721,1.0,0.9538867404456227,0.88121355,0.8812135457992554,703.2299768448709,transformer_zeroshot
2024-05-08 18:20:00+00:00,2024-05-08 18:20:00,804.7176063696146,54.85890896304072,,,1.0,0.9605174894335617,1.0,0.9404475010500671,1.0,0.9512696521351209,0.8669347,0.8669347167015076,697.6376301027572,transformer_zeroshot
2024-05-08 18:25:00+00:00,2024-05-08 18:25:00,811.0823022236992,55.41128387872675,,,1.0,0.9456326693202766,1.0,0.9379081784723062,1.0,0.942073383026216,0.86130863,0.8613086342811584,698.5921900179122,transformer_zeroshot
2024-05-08 18:30:00+00:00,2024-05-08 18:30:00,817.115337785766,55.94200843740149,,,1.0,0.9232920601933743,1.0,0.9389635426376242,1.0,0.9305131565438325,0.8556657,0.8556656837463379,699.1775542060773,transformer_zeroshot
2024-05-08 18:35:00+00:00,2024-05-08 18:35:00,822.8136584872334,56.44997259488778,,,1.0,0.962674995947751,1.0,0.9430544260859733,1.0,0.9536342414481803,0.86279255,0.8627925515174866,709.9174958296379,transformer_zeroshot
2024-05-08 18:40:00+00:00,2024-05-08 18:40:00,828.1743866952669,56.93404918237129,,,1.0,0.9271829505525122,1.0,0.9302370300048464,1.0,0.9285902074642762,0.8348647,0.8348646759986877,691.413541018756,transformer_zeroshot
2024-05-08 18:45:00+00:00,2024-05-08 18:45:00,833.1948163321031,57.39310000503013,,,1.0,0.7844202558490735,1.0,0.7686592226242037,1.0,0.7771578963432363,0.79944223,0.7994422316551208,666.091123372015,transformer_zeroshot
2024-05-08 18:50:00+00:00,2024-05-08 18:50:00,837.8724186790789,57.825984078803806,,,1.0,0.8725406106320087,1.0,0.9060752860304168,1.0,0.8879926983968202,0.7998663,0.7998663187026978,670.1859270713603,transformer_zeroshot
2024-05-08 18:55:00+00:00,2024-05-08 18:55:00,842.2048406932681,58.23156633798226,,,0.9297475301866082,0.8916731233912429,1.0,0.8895923078669671,1.0,0.8907143264528053,0.79397553,0.7939755320549011,668.6900364886508,transformer_zeroshot
2024-05-08 19:00:00+00:00,2024-05-08 19:00:00,846.1899040885489,58.608727503856414,,,0.9122807017543859,0.8626029056889951,1.0,0.8009498424063811,1.0,0.8341944438955152,0.76233554,0.7623355388641357,645.0806365147353,transformer_zeroshot
2024-05-08 19:05:00+00:00,2024-05-08 19:05:00,849.8256098797967,58.9563754854876,,,0.9148471615720524,0.856705968667603,1.0,0.8342089006606057,1.0,0.8463397830652353,0.7506537,0.7506536841392517,637.9247249321559,transformer_zeroshot
2024-05-08 19:10:00+00:00,2024-05-08 19:10:00,853.1101346608928,59.27345687338773,,,0.9096844396082698,0.78601012459363,1.0,0.7519020185974046,1.0,0.770293811819355,0.72299224,0.7229922413825989,616.7920084046896,transformer_zeroshot
2024-05-08 19:15:00+00:00,2024-05-08 19:15:00,856.0418350149439,59.55896987384599,,,0.9143167028199566,0.7615259293213034,1.0,0.7904116859340303,1.0,0.7748358910558377,0.71225834,0.7122583389282227,609.7229354608115,transformer_zeroshot
2024-05-08 19:20:00+00:00,2024-05-08 19:20:00,858.6192444573588,59.81197693169412,,,0.9372972972972973,0.7961305670260493,1.0,0.8440053081866539,1.0,0.8181902617552373,0.7146328,0.7146328091621399,613.5974826672365,transformer_zeroshot
2024-05-08 19:25:00+00:00,2024-05-08 19:25:00,860.8410769998648,60.03161807889828,,,1.0,0.8217075411383171,1.0,0.857049534563098,1.0,0.8379924038273124,0.7266577,0.7266576886177063,625.5367872798987,transformer_zeroshot
2024-05-08 19:30:00+00:00,2024-05-08 19:30:00,862.706224757039,60.2171234204126,,,1.0,0.8149743174513736,1.0,0.8230413647522943,1.0,0.8186914467038794,0.7260372,0.7260372042655945,626.3568155251262,transformer_zeroshot
2024-05-08 19:35:00+00:00,2024-05-08 19:35:00,864.2137604722659,60.367825423256484,,,1.0,0.7970472552837551,1.0,0.8025621651944098,1.0,0.7995884121890194,0.7133587,0.7133587002754211,616.4944049306297,transformer_zeroshot
2024-05-08 19:40:00+00:00,2024-05-08 19:40:00,865.362936678314,60.48316978186682,,,0.8744635193133047,0.7975083856541569,1.0,0.793094131901191,1.0,0.7954743884379437,0.7076529,0.7076529264450073,612.3766145774545,transformer_zeroshot
2024-05-08 19:45:00+00:00,2024-05-08 19:45:00,866.1531856668906,60.56272486773237,,,1.0,0.8102907663567103,1.0,0.8047301933953074,1.0,0.8077285688581082,0.7156474,0.7156473994255066,619.8602748266283,transformer_zeroshot
2024-05-08 19:50:00+00:00,2024-05-08 19:50:00,866.5841206144215,60.606189433977626,,,1.0,0.8154384271092241,1.0,0.7984735922941752,1.0,0.8076213806233616,0.7216123,0.721612274646759,625.3377384493341,transformer_zeroshot
2024-05-08 19:55:00+00:00,2024-05-08 19:55:00,866.6555348439808,60.61339796240257,,,1.0,0.8029421237385784,1.0,0.8107599220660101,1.0,0.8065444041974733,0.71154344,0.7115434408187866,616.6630612675319,transformer_zeroshot
2024-05-08 20:00:00+00:00,2024-05-08 20:00:00,866.3674023454781,60.584323739513756,,,1.0,0.8091059286300502,1.0,0.8240775728285615,1.0,0.8160045539302943,0.71178204,0.7117820382118225,616.6647554817465,transformer_zeroshot
2024-05-08 20:05:00+00:00,2024-05-08 20:05:00,865.7198777024283,60.51907934606263,,,1.0,0.7882672058204436,1.0,0.8314060653698478,1.0,0.808144703840386,0.7051169,0.7051169276237488,610.4337403483438,transformer_zeroshot
2024-05-08 20:10:00+00:00,2024-05-08 20:10:00,864.71329573237,60.417914569582024,,,1.0,0.7837711473309755,1.0,0.8112546917172733,1.0,0.7964349985506394,0.70710385,0.7071038484573364,611.4420992245857,transformer_zeroshot
2024-05-08 20:15:00+00:00,2024-05-08 20:15:00,863.3481720767991,60.28121195233,,,1.0,0.7573730599018197,1.0,0.7984409887351095,1.0,0.7762963156993441,0.696071,0.6960710287094116,600.9516502718876,transformer_zeroshot
2024-05-08 20:20:00+00:00,2024-05-08 20:20:00,861.6252022183704,60.109479911715106,,,0.9016216216216216,0.7548438230486925,1.0,0.7911287963066984,1.0,0.771563191423827,0.68686056,0.6868605613708496,591.8163700869817,transformer_zeroshot
2024-05-08 20:25:00+00:00,2024-05-08 20:25:00,859.5452614585616,59.90334396780367,,,0.9014084507042254,0.7879459684778752,1.0,0.8025903109365374,1.0,0.7946937798772945,0.6823911,0.6823911070823669,586.5460425541104,transformer_zeroshot
2024-05-08 20:30:00+00:00,2024-05-08 20:30:00,857.1094057065538,59.66353640739913,,,0.8989130434782608,0.7699193075152151,1.0,0.809433785747109,1.0,0.7881267652694935,0.67304957,0.6730495691299438,576.8771162080183,transformer_zeroshot
2024-05-08 20:35:00+00:00,2024-05-08 20:35:00,854.3188690917463,59.3908843833163,,,0.9040348964013086,0.7330410612046433,1.0,0.7698819649212353,1.0,0.7500165908855052,0.6598546,0.6598545908927917,563.7262278565267,transformer_zeroshot
2024-05-08 20:40:00+00:00,2024-05-08 20:40:00,851.1750662105043,59.08629763041631,,,0.9026258205689278,0.7403373757988865,1.0,0.7759099278086175,1.0,0.7567284751353892,0.66447586,0.6644758582115173,565.5852826084699,transformer_zeroshot
2024-05-08 20:45:00+00:00,2024-05-08 20:45:00,847.6795887176166,58.75075519467941,,,0.918412348401323,0.7576614015818095,1.0,0.786785073360934,1.0,0.7710809897250708,0.6707315,0.6707314848899841,568.565389251498,transformer_zeroshot
2024-05-08 20:50:00+00:00,2024-05-08 20:50:00,843.8342082358613,58.38529272345921,,,0.9003322259136213,0.7657423303838481,1.0,0.7929900495213664,1.0,0.7782975181857809,0.6745441,0.674544095993042,569.2033831624634,transformer_zeroshot
2024-05-08 20:55:00+00:00,2024-05-08 20:55:00,839.6408720984972,57.99098935258451,,,0.917686318131257,0.7710050914022925,1.0,0.7767374748983426,1.0,0.7736464556567598,0.6819375,0.6819375157356262,572.5826104289439,transformer_zeroshot
2024-05-08 21:00:00+00:00,2024-05-08 21:00:00,835.1017069228632,57.568955913203965,,,0.8993288590604027,0.7580989911827787,1.0,0.7898262227887822,1.0,0.772718246073009,0.6792949,0.6792948842048645,567.280317303451,transformer_zeroshot
2024-05-08 21:05:00+00:00,2024-05-08 21:05:00,830.219014198793,57.120323183104844,,,0.9122609673790776,0.7543843711303343,1.0,0.7783594588594174,1.0,0.7654315977802882,0.67732835,0.67732834815979,562.3308734981177,transformer_zeroshot
2024-05-08 21:10:00+00:00,2024-05-08 21:10:00,824.9952711397909,56.64623160466033,,,0.9116647791619479,0.7516620317866655,1.0,0.8173311884570296,1.0,0.7819210267003238,0.66783524,0.6678352355957031,550.9609112669832,transformer_zeroshot
2024-05-08 21:15:00+00:00,2024-05-08 21:15:00,819.4331323304265,56.1478221399905,,,0.9179954441913439,0.7293402632246457,1.0,0.7685124030766566,1.0,0.7473899785040569,0.65929085,0.6592908501625061,540.2447664654522,transformer_zeroshot
2024-05-08 21:20:00+00:00,2024-05-08 21:20:00,813.53542401672,55.626227596022666,,,0.9150401836969001,0.7330390628201535,1.0,0.7857630723624497,1.0,0.7573332005471879,0.66905504,0.6690550446510315,544.2999794407024,transformer_zeroshot
2024-05-08 21:25:00+00:00,2024-05-08 21:25:00,807.3051493564495,55.08256607886404,,,0.9132947976878613,0.758504822861363,1.0,0.7966657588208567,1.0,0.7760885962132122,0.6774173,0.6774172782897949,546.8824570263824,transformer_zeroshot
2024-05-08 21:30:00+00:00,2024-05-08 21:30:00,800.745481356724,54.51793447216717,,,0.8997668997668997,0.7642267165708821,1.0,0.7989611317594144,1.0,0.7802316197219077,0.67754275,0.6775427460670471,542.5392923392143,transformer_zeroshot
2024-05-08 21:35:00+00:00,2024-05-08 21:35:00,793.8597688070882,53.93340412085399,,,0.8695652173913043,0.7539977464100635,1.0,0.8167265521581012,1.0,0.7829018881763052,0.6777727,0.6777727007865906,538.0564795501986,transformer_zeroshot
2024-05-08 21:40:00+00:00,2024-05-08 21:40:00,786.6515284860956,53.330016316883174,,,0.8706998813760379,0.7614211708684966,1.0,0.8033904148034674,1.0,0.7807597341019649,0.68645996,0.6864599585533142,540.0047756404664,transformer_zeroshot
2024-05-08 21:45:00+00:00,2024-05-08 21:45:00,779.1244517896914,52.7087799192656,,,0.9029940119760479,0.7844281176537187,1.0,0.8143685174216028,1.0,0.798224037233392,0.6982426,0.6982426047325134,544.0178866284257,transformer_zeroshot
2024-05-08 21:50:00+00:00,2024-05-08 21:50:00,771.2823973198779,52.070668595198555,,,0.9044740024183797,0.8158565784195118,1.0,0.8052987296772562,1.0,0.8109917391617959,0.71826285,0.7182628512382507,553.9834938088488,transformer_zeroshot
2024-05-08 21:55:00+00:00,2024-05-08 21:55:00,763.1293928741616,51.41661956604276,,,0.9083129584352079,0.7735166805070394,1.0,0.7872004351674055,1.0,0.779821872832657,0.7108306,0.7108306288719177,542.455746247385,transformer_zeroshot
2024-05-08 22:00:00+00:00,2024-05-08 22:00:00,754.6696381928775,50.74753300712179,,,0.8555555555555555,0.7579638621697133,1.0,0.783322663357339,1.0,0.7696486754832843,0.7051281,0.7051280736923218,532.1387482530251,transformer_zeroshot
2024-05-08 22:05:00+00:00,2024-05-08 22:05:00,745.9074965468933,50.064271081721884,,,0.85125,0.7612455880262193,1.0,0.7984271982959835,1.0,0.7783781082698082,0.70710933,0.7071093320846558,527.4381516802114,transformer_zeroshot
2024-05-08 22:10:00+00:00,2024-05-08 22:10:00,736.8475031923826,49.36765874946148,,,0.8558786346396966,0.7499979349197163,1.0,0.830628639188862,1.0,0.7871509028284064,0.6957553,0.6957553029060364,512.6655577791728,transformer_zeroshot
2024-05-08 22:15:00+00:00,2024-05-08 22:15:00,727.4943554216682,48.658483486572294,,,0.8459563543003851,0.7619780617819092,1.0,0.8109597334609933,1.0,0.784547807296378,0.6978457,0.6978456974029541,507.6788058159466,transformer_zeroshot
2024-05-08 22:20:00+00:00,2024-05-08 22:20:00,717.8529218106371,47.93749677759495,,,0.8361508452535761,0.783071119068536,1.0,0.8114187740910906,1.0,0.7961331346727158,0.703463,0.7034630179405212,504.9829828143318,transformer_zeroshot
2024-05-08 22:25:00+00:00,2024-05-08 22:25:00,707.9282318156418,47.20541433028171,,,0.8390501319261213,0.7775377474790975,1.0,0.8449628176318003,1.0,0.8086058311617441,0.69796896,0.6979689598083496,494.1119315793277,transformer_zeroshot
2024-05-08 22:30:00+00:00,2024-05-08 22:30:00,697.7254858630117,46.462918001060956,,,0.8542780748663101,0.8013675001211154,1.0,0.8238114115945256,1.0,0.8117091922875841,0.70958537,0.7095853686332703,495.09579609093277,transformer_zeroshot
2024-05-08 22:35:00+00:00,2024-05-08 22:35:00,687.2500460170995,45.71065639497427,,,0.9063772048846676,0.7629884863183599,1.0,0.807438671229236,1.0,0.7834702160576481,0.706312,0.7063120007514954,485.4129550188948,transformer_zeroshot
2024-05-08 22:40:00+00:00,2024-05-08 22:40:00,676.5074398674701,44.949246529980435,,,0.9090909090909091,0.7746612546273892,1.0,0.7594069192887796,1.0,0.7676323710719143,0.70985353,0.7098535299301147,480.2211942139085,transformer_zeroshot
2024-05-08 22:45:00+00:00,2024-05-08 22:45:00,665.5033652712581,44.179275584391874,,,0.8447552447552448,0.7475330820189746,1.0,0.7745210217913778,1.0,0.7599685688397123,0.6944024,0.6944023966789246,462.1271318422514,transformer_zeroshot
2024-05-08 22:50:00+00:00,2024-05-08 22:50:00,654.2436806677508,43.40130164706727,,,0.8392603129445235,0.7486374969184942,1.0,0.8011436854836194,1.0,0.7728312672253499,0.6897239,0.6897239089012146,451.24750880407913,transformer_zeroshot
2024-05-08 22:55:00+00:00,2024-05-08 22:55:00,642.734417637214,42.61585602168618,,,1.0,0.7342146927697984,1.0,0.8268434364761388,1.0,0.776896110147184,0.6840727,0.6840726733207703,439.6770513083575,transformer_zeroshot
2024-05-08 23:00:00+00:00,2024-05-08 23:00:00,630.981769893033,41.82344386394936,,,1.0,0.7322108767610375,1.0,0.8230840238050453,1.0,0.7740833513535686,0.68533796,0.6853379607200623,432.4357594300268,transformer_zeroshot
2024-05-08 23:05:00+00:00,2024-05-08 23:05:00,618.9921070586024,41.024546474722726,,,1.0,0.7560752225293016,1.0,0.8354779148053612,1.0,0.792662347802929,0.69525725,0.6952572464942932,430.3587479552647,transformer_zeroshot
2024-05-08 23:10:00+00:00,2024-05-08 23:10:00,606.7719639139667,40.219621869295906,,,1.0,0.7107007933682212,1.0,0.7865923218754034,1.0,0.7456700466908383,0.6788948,0.6788948178291321,411.93434190519713,transformer_zeroshot
2024-05-08 23:15:00+00:00,2024-05-08 23:15:00,594.3280555960569,39.409107013894555,,,1.0,0.7227186717680493,1.0,0.7643898918921678,1.0,0.741919911767385,0.6751562,0.6751561760902405,401.2642573593816,transformer_zeroshot
2024-05-08 23:20:00+00:00,2024-05-08 23:20:00,581.6672691061552,38.593418406228366,,,0.9076433121019108,0.7025439001180162,1.0,0.7339540560472229,1.0,0.7170170530666669,0.6556055,0.6556054949760437,381.3442578737045,transformer_zeroshot
2024-05-08 23:25:00+00:00,2024-05-08 23:25:00,568.7966716517918,37.77295368119844,,,0.9040650406504065,0.7108814436828231,1.0,0.6918805296698429,1.0,0.7021262138363418,0.6553369,0.6553369164466858,372.75345688542325,transformer_zeroshot
2024-05-08 23:30:00+00:00,2024-05-08 23:30:00,555.7235202668519,36.94809317738807,,,0.9018302828618968,0.7299346767581522,1.0,0.6847790195040038,1.0,0.7091278798925422,0.65803623,0.6580362319946289,365.68621130719004,transformer_zeroshot
2024-05-08 23:35:00+00:00,2024-05-08 23:35:00,542.4552548469683,36.11920034575811,,,0.8690476190476191,0.7230998914645449,1.0,0.7166340620890608,1.0,0.7201205704544176,0.6478322,0.6478322148323059,351.4199891949344,transformer_zeroshot
2024-05-08 23:40:00+00:00,2024-05-08 23:40:00,528.9995183735477,35.28662376193865,,,0.8606271777003485,0.6716035928926463,1.0,0.7184258070213289,1.0,0.6931783048426997,0.61912465,0.6191246509552002,327.5166421684918,transformer_zeroshot
2024-05-08 23:45:00+00:00,2024-05-08 23:45:00,515.3641500648263,34.4506973123571,,,0.8535714285714285,0.6835474278453965,1.0,0.6524999207277812,1.0,0.6692413760002436,0.62280875,0.6228087544441223,320.9733043870282,transformer_zeroshot
2024-05-08 23:50:00+00:00,2024-05-08 23:50:00,501.55720856327434,33.61174211166964,,,0.8461538461538461,0.7541436286650023,1.0,0.7001469518549467,1.0,0.7292630720720273,0.6387535,0.6387534737586975,320.371409258507,transformer_zeroshot
2024-05-08 23:55:00+00:00,2024-05-08 23:55:00,487.5869676675766,32.77006658142157,,,0.8383458646616542,0.7314805368570167,1.0,0.6757291980276118,1.0,0.7057914681434247,0.6229667,0.6229667067527771,303.75044750344296,transformer_zeroshot
2024-05-09 00:00:00+00:00,2024-05-09 00:00:00,472.89755233618183,31.925968278354112,,,0.8220502901353965,0.7439591730416594,1.0,0.6843769937786811,1.0,0.7165049319538219,0.6084055,0.6084054708480835,287.71345799200094,transformer_zeroshot
2024-05-09 00:05:00+00:00,2024-05-09 00:05:00,458.6354996285262,31.079733990962836,,,0.7375745526838966,0.737891586431745,1.0,0.6744978641254059,1.0,0.7086810648096351,0.5875447,0.5875446796417236,269.4688477015643,transformer_zeroshot
2024-05-09 00:10:00+00:00,2024-05-09 00:10:00,444.23663793402307,30.23164091854299,,,0.7336065573770492,0.7390797196390906,1.0,0.46535955746669116,1.0,0.6129551062758399,0.5840246,0.5840246081352234,259.4451283887269,transformer_zeroshot
2024-05-09 00:15:00+00:00,2024-05-09 00:15:00,429.7102892104131,29.381957820555915,,,0.7420718816067653,0.7793848376333964,1.0,0.26902632584228525,1.0,0.544222146418286,0.595241,0.5952410101890564,255.7811866382379,transformer_zeroshot
2024-05-09 00:20:00+00:00,2024-05-09 00:20:00,415.06607811663804,28.53094499083053,,,0.888646288209607,0.7671537682218634,1.0,0.6275596565425117,1.0,0.7028316765512631,0.5606886,0.5606886148452759,232.72282440847886,transformer_zeroshot
2024-05-09 00:25:00+00:00,2024-05-09 00:25:00,400.31397550263154,27.678855909651432,,,0.7200902934537246,0.698094860902041,1.0,0.29551232603460004,1.0,0.5125931201681122,0.53742677,0.537426769733429,215.13944673352628,transformer_zeroshot
2024-05-09 00:30:00+00:00,2024-05-09 00:30:00,385.464315651299,26.82593704479672,,,0.8901869158878505,0.8047662254986718,1.0,0.32244349105778725,1.0,0.582521843079566,0.5646729,0.5646728873252869,217.66124807968475,transformer_zeroshot
2024-05-09 00:35:00+00:00,2024-05-09 00:35:00,370.5278510523001,25.972429457350085,,,0.7409200968523002,0.8449926165213028,1.0,0.3739943917573574,1.0,0.6279663349289558,0.53838307,0.5383830666542053,199.48592073032995,transformer_zeroshot
2024-05-09 00:40:00+00:00,2024-05-09 00:40:00,355.5157826120439,25.11856856126225,,,0.6984924623115578,0.8590080942672043,1.0,0.26584781019719883,1.0,0.585692051718443,0.5300933,0.5300933122634888,188.45653876676477,transformer_zeroshot
2024-05-09 00:45:00+00:00,2024-05-09 00:45:00,340.43983042613104,24.2645857014979,,,0.7467362924281984,0.8714890889257634,1.0,0.23418224070650182,1.0,0.5778312188314889,0.513478,0.5134779810905457,174.80835681001747,transformer_zeroshot
2024-05-09 00:50:00+00:00,2024-05-09 00:50:00,325.3122848535183,23.410708009609927,,,0.7520435967302452,0.8545705099251922,1.0,0.3077148794383833,1.0,0.6025906980864711,0.5003514,0.5003514289855957,162.77046659302704,transformer_zeroshot
2024-05-09 00:55:00+00:00,2024-05-09 00:55:00,310.14609023147034,22.55715940616835,,,1.0,0.8460888769971778,1.0,0.6219939967076268,1.0,0.7428305714749054,0.54806364,0.5480636358261108,169.97979384951267,transformer_zeroshot
2024-05-09 01:00:00+00:00,2024-05-09 01:00:00,294.9549439698132,21.70416161326098,,,1.0,0.8208976137728216,1.0,0.7444411706299923,1.0,0.7856680594207197,0.5215055,0.5215054750442505,153.82061817162773,transformer_zeroshot
2024-05-09 01:05:00+00:00,2024-05-09 01:05:00,279.75339387182504,20.851934043616406,,,0.7476635514018691,0.8126333318054701,1.0,0.7295224398333804,1.0,0.7743375444836267,0.5283686,0.5283685922622681,147.81290690064802,transformer_zeroshot
2024-05-09 01:10:00+00:00,2024-05-09 01:10:00,264.55698876499486,20.000695439887664,,,0.7287581699346405,0.7645379912539428,1.0,0.7057032348062546,1.0,0.7374281472059476,0.5246067,0.5246067047119141,138.78837008451083,transformer_zeroshot
2024-05-09 01:15:00+00:00,2024-05-09 01:15:00,249.38242453944937,19.15066373518763,,,0.8900343642611683,0.732543972297527,1.0,0.3837224565911235,1.0,0.5718142019653603,0.51491165,0.5149116516113281,128.4099161024453,transformer_zeroshot
2024-05-09 01:20:00+00:00,2024-05-09 01:20:00,234.24775733226954,18.302057812635166,,,0.7127272727272728,0.661350645367945,1.0,0.3364369906523207,1.0,0.5116371249892806,0.481235,0.48123499751091003,112.728218916731,transformer_zeroshot
2024-05-09 01:25:00+00:00,2024-05-09 01:25:00,219.17262694930557,17.45509753891957,,,0.7076923076923077,0.7350163806140985,1.0,0.2802688096948266,1.0,0.5254780656252805,0.4932474,0.493247389793396,108.10632615690669,transformer_zeroshot
2024-05-09 01:30:00+00:00,2024-05-09 01:30:00,204.17856598716307,16.61000575554271,,,0.8938775510204081,0.747863542803253,1.0,0.3116005882395985,1.0,0.5468425583337406,0.4911634,0.4911634027957916,100.28503924822009,transformer_zeroshot
2024-05-09 01:35:00+00:00,2024-05-09 01:35:00,189.28934488174764,15.767008748049298,,,0.8782608695652174,0.7386029503144143,1.0,0.3292378671983943,1.0,0.5499759510365759,0.49269232,0.49269232153892517,93.2614067723705,transformer_zeroshot
2024-05-09 01:40:00+00:00,2024-05-09 01:40:00,174.5314201195038,14.9263381033712,,,0.8888888888888888,0.7735308602770997,1.0,0.36450130420017623,1.0,0.5850584649485762,0.5155274,0.5155274271965027,89.97573397915971,transformer_zeroshot
2024-05-09 01:45:00+00:00,2024-05-09 01:45:00,159.93448579997823,14.088232903791186,,,0.900497512437811,0.800365754644931,1.0,0.40337171150648765,1.0,0.6174390758027148,0.5417519,0.5417519211769104,86.64481494457951,transformer_zeroshot
2024-05-09 01:50:00+00:00,2024-05-09 01:50:00,145.53213494606473,13.252941265109348,,,0.9193548387096774,0.7663604964270763,1.0,0.44327241540349643,1.0,0.6174881628073552,0.55128646,0.5512864589691162,80.2298953406316,transformer_zeroshot
2024-05-09 01:55:00+00:00,2024-05-09 01:55:00,131.36271129347722,12.42072421318987,,,0.8662790697674418,0.5626495589155166,1.0,0.47814391419430124,1.0,0.5237110982523137,0.4792416,0.47924160957336426,62.95447719820718,transformer_zeroshot
2024-05-09 02:00:00+00:00,2024-05-09 02:00:00,117.47032871726961,11.591858677918916,,,0.8354430379746836,0.5484448968233281,1.0,0.5270217380520503,1.0,0.5385735464792306,0.48399398,0.4839939773082733,56.85493161158159,transformer_zeroshot
2024-05-09 02:05:00+00:00,2024-05-09 02:05:00,103.90616255918543,10.766643571261639,,,0.75,0.6036284039577455,1.0,0.5785068702841666,1.0,0.5920529186280371,0.5098504,0.5098503828048706,52.976596756585806,transformer_zeroshot
2024-05-09 02:10:00+00:00,2024-05-09 02:10:00,90.72999548060098,9.945405948333713,,,0.7153846153846154,0.661503833431914,1.0,0.639399687723321,1.0,0.651318698332274,0.5457276,0.5457276105880737,49.5138636422951,transformer_zeroshot
2024-05-09 02:15:00+00:00,2024-05-09 02:15:00,78.01211032549564,9.128511672512474,,,0.7264957264957265,0.7640948912326306,1.0,0.7206031063969606,1.0,0.744054772509401,0.6210013,0.6210013031959534,48.44562217719928,transformer_zeroshot
2024-05-09 02:20:00+00:00,2024-05-09 02:20:00,65.83547146153832,8.316378478877304,,,0.8365384615384616,0.838638739717682,1.0,0.8084128437863691,1.0,0.8247112693857975,0.6792075,0.6792075037956238,44.71594623259947,transformer_zeroshot
2024-05-09 02:25:00+00:00,2024-05-09 02:25:00,54.29815018434297,7.509496295163204,,,0.7472527472527473,0.9707554163949299,1.0,0.9398077661396066,1.0,0.9564953765353329,0.7777918,0.7777917981147766,42.23265586618631,transformer_zeroshot
