datetime,CSI_imputed,GHI_clear,solar_elev,source,GHI_imputed
2024-01-01 12:40:00,0.38620370626449585,306.54588122888606,19.701103660641724,imputed_synth_ft_v4,118.38915547071174
2024-01-01 12:45:00,0.3693944215774536,303.587759646991,19.54904358618954,imputed_synth_ft_v4,112.14362487279526
2024-01-01 12:50:00,0.3409580588340759,300.2847467581843,19.379311930311697,imputed_synth_ft_v4,102.3845043521526
2024-01-01 12:55:00,0.35117438435554504,296.6392422629317,19.19204545073659,imputed_synth_ft_v4,104.17210327738042
2024-01-01 13:00:00,0.35613343119621277,292.65393020004916,18.987393774136972,imputed_synth_ft_v4,104.22384831520046
2024-01-01 13:05:00,0.3396579325199127,288.3317854488959,18.765518737186724,imputed_synth_ft_v4,97.93417812534705
2024-01-01 13:10:00,0.331477552652359,283.67608656529416,18.526593935828018,imputed_synth_ft_v4,94.03225492066244
2024-01-01 13:15:00,0.3387128710746765,278.69043152201,18.27080429610268,imputed_synth_ft_v4,94.39603620186054
2024-01-01 13:20:00,0.3512924015522003,273.3787493280964,17.998345292934903,imputed_synth_ft_v4,96.03587738480394
2024-01-01 13:25:00,0.3442087769508362,267.7453243639939,17.709422663699776,imputed_synth_ft_v4,92.16029063363527
2024-01-01 13:30:00,0.3246426284313202,261.7948131028313,17.404251551780344,imputed_synth_ft_v4,84.98975623538938
2024-01-01 13:35:00,0.3155297338962555,255.53227666047965,17.083056254955743,imputed_synth_ft_v4,80.62803125658549
2024-01-01 13:40:00,0.29618796706199646,248.96320582694887,16.74606934608116,imputed_synth_ft_v4,73.73990580712137
2024-01-01 13:45:00,0.2957475185394287,242.0935650988668,16.393531482021935,imputed_synth_ft_v4,71.5985711323535
2024-01-01 13:50:00,0.28416889905929565,234.92983107421486,16.025690581272084,imputed_synth_ft_v4,66.75975145254594
2024-01-01 13:55:00,0.282582551240921,227.47904805397783,15.642801471584972,imputed_synth_ft_v4,64.28160975294912
2024-01-01 14:00:00,0.27267593145370483,219.74889494858505,15.245125616748867,imputed_synth_ft_v4,59.92023461602776
2024-01-01 14:05:00,0.28321099281311035,211.74775491666526,14.832930368774857,imputed_synth_ft_v4,59.969291895895935
2024-01-01 14:10:00,0.3311091959476471,203.48481640185358,14.406489077145471,imputed_synth_ft_v4,67.37569394637234
